datetime,NO2_BRINGELLY,NO2_CAMDEN,NO2_CAMPBELLTOWN_WEST,NO2_LIVERPOOL,OZONE_BRINGELLY,OZONE_CAMDEN,OZONE_CAMPBELLTOWN WEST,OZONE_LIVERPOOL,OZONE_CAMPBELLTOWN,OZONE_ABERDEEN,OZONE_BULGA,OZONE_CAMBERWELL,OZONE_JERRYS PLAINS,OZONE_MAISON DIEU,OZONE_MERRIWA,OZONE_MOUNT THORLEY,OZONE_MUSWELLBROOK,OZONE_MUSWELLBROOK NW,OZONE_SINGLETON,OZONE_SINGLETON NW,OZONE_SINGLETON SOUTH,OZONE_WARKWORTH,OZONE_WYBONG,OZONE_BERESFIELD,OZONE_CARRINGTON,OZONE_MAYFIELD,OZONE_NEWCASTLE,OZONE_STOCKTON,OZONE_WALLSEND,OZONE_MORISSET,OZONE_WYONG,OZONE_ALBION PARK,OZONE_ALBION PARK RAIL,OZONE_ALBION PARK SOUTH,OZONE_KEMBLA GRANGE,OZONE_WARRAWONG,OZONE_WOLLONGONG,OZONE_BRADFIELD HIGHWAY,OZONE_ALBURY,OZONE_ARMIDALE,OZONE_BATHURST,OZONE_COFFS HARBOUR,OZONE_GOULBURN,OZONE_GUNNEDAH,OZONE_NARRABRI,OZONE_ORANGE,OZONE_PORT MACQUARIE,OZONE_TAMWORTH,OZONE_WAGGA WAGGA,OZONE_WAGGA WAGGA NORTH,OZONE_BARGO,OZONE_BLACKTOWN ,OZONE_CHULLORA,OZONE_COOK AND PHILLIP,OZONE_EARLWOOD,OZONE_LIDCOMBE,OZONE_LIDCOMBE (FORMER),OZONE_LINDFIELD,OZONE_LIVERPOOL,OZONE_MACARTHUR,OZONE_MACQUARIE PARK,OZONE_OAKDALE,OZONE_PARRAMATTA NORTH ,OZONE_PENRITH,OZONE_PROSPECT,OZONE_RANDWICK,OZONE_RICHMOND,OZONE_ROUSE HILL,OZONE_ROZELLE,OZONE_ST MARYS,OZONE_SYDNEY,OZONE_VINEYARD,OZONE_WOOLOOWARE,OZONE_ARMIDALE,OZONE_BOURKE,OZONE_BROKEN HILL,OZONE_BURONGA,OZONE_COBAR,OZONE_CONDOBOLIN,OZONE_COOMA,OZONE_COOMBAH,OZONE_COWRA,OZONE_DENILIQUIN,OZONE_DUBBO,OZONE_EUSTON,OZONE_GRAFTON,OZONE_GRIFFITH,OZONE_GUNNEDAH,OZONE_GUNNEDAH SOUTH EAST,OZONE_HAY,OZONE_HILLSTON,OZONE_IVANHOE,OZONE_JUNEE,OZONE_KYALITE,OZONE_LAKE VICTORIA,OZONE_LAMEROO,OZONE_LISMORE,OZONE_LODDON PLAINS,OZONE_MERIMBULA,OZONE_MOOLAWATANA,OZONE_MOREE,OZONE_NARRANDERA,OZONE_PARKES,OZONE_POONCARIE,OZONE_RAND,OZONE_TEMORA,OZONE_TIBOOBURRA,OZONE_WAGGA WAGGA NORTH,OZONE_WALGETT,OZONE_WALPEUP,OZONE_WERRIMULL,OZONE_WEST WYALONG,OZONE_WHITE CLIFFS,OZONE_WYCHEPROOF,OZONE_CAMMERAY,OZONE_CATARACT RFS,OZONE_KATOOMBA,OZONE_KURRAJONG HEIGHTS,OZONE_LIVERPOOL SWAQS,OZONE_PORT KEMBLA,OZONE_PORT KEMBLA STEELWORKS,OZONE_WENTWORTH FALLS,OZONE_KURRI KURRI,OZONE_BOWRAL,OZONE_BATEMANS BAY,OZONE_COFFS HARBOUR,OZONE_COFFS HARBOUR,OZONE_COOMA,OZONE_GRAFTON,OZONE_LISMORE,OZONE_MERIMBULA,OZONE_PORT MACQUARIE,OZONE_TAREE,OZONE_ULLADULLA,PM25_CAMDEN,PM25_LIVERPOOL,PM25_BRINGELLY,WDR_BRINGELLY,WDR_CAMDEN,WDR_CAMPBELLTOWN_WEST,WDR_LIVERPOOL,WSP_BRINGELLY,WSP_CAMDEN,WSP_CAMPBELLTOWN_WEST,WSP_LIVERPOOL,hour,season_number,forecast_hours,PM25_ABERDEEN,PM25_BULGA,PM25_CAMBERWELL,PM25_JERRYS PLAINS,PM25_MAISON DIEU,PM25_MERRIWA,PM25_MOUNT THORLEY,PM25_MUSWELLBROOK,PM25_MUSWELLBROOK NW,PM25_SINGLETON,PM25_SINGLETON NW,PM25_SINGLETON SOUTH,PM25_WARKWORTH,PM25_WYBONG,PM25_BERESFIELD,PM25_CARRINGTON,PM25_MAYFIELD,PM25_NEWCASTLE,PM25_STOCKTON,PM25_WALLSEND,PM25_MORISSET,PM25_WYONG,PM25_ALBION PARK,PM25_ALBION PARK RAIL,PM25_ALBION PARK SOUTH,PM25_KEMBLA GRANGE,PM25_WARRAWONG,PM25_WOLLONGONG,PM25_BRADFIELD HIGHWAY,PM25_ALBURY,PM25_ARMIDALE,PM25_BATHURST,PM25_COFFS HARBOUR,PM25_GOULBURN,PM25_GUNNEDAH,PM25_NARRABRI,PM25_ORANGE,PM25_PORT MACQUARIE,PM25_TAMWORTH,PM25_WAGGA WAGGA,PM25_WAGGA WAGGA NORTH,PM25_BARGO,PM25_BLACKTOWN ,PM25_BRINGELLY,PM25_CAMDEN,PM25_CAMPBELLTOWN,PM25_CAMPBELLTOWN WEST,PM25_CHULLORA,PM25_COOK AND PHILLIP,PM25_EARLWOOD,PM25_LIDCOMBE,PM25_LIDCOMBE (FORMER),PM25_LINDFIELD,PM25_LIVERPOOL,PM25_MACARTHUR,PM25_MACQUARIE PARK,PM25_OAKDALE,PM25_PARRAMATTA NORTH ,PM25_PENRITH,PM25_PROSPECT,PM25_RANDWICK,PM25_RICHMOND,PM25_ROUSE HILL,PM25_ROZELLE,PM25_ST MARYS,PM25_SYDNEY,PM25_VINEYARD,PM25_WOOLOOWARE,PM25_ARMIDALE,PM25_BOURKE,PM25_BROKEN HILL,PM25_BURONGA,PM25_COBAR,PM25_CONDOBOLIN,PM25_COOMA,PM25_COOMBAH,PM25_COWRA,PM25_DENILIQUIN,PM25_DUBBO,PM25_EUSTON,PM25_GRAFTON,PM25_GRIFFITH,PM25_GUNNEDAH,PM25_GUNNEDAH SOUTH EAST,PM25_HAY,PM25_HILLSTON,PM25_IVANHOE,PM25_JUNEE,PM25_KYALITE,PM25_LAKE VICTORIA,PM25_LAMEROO,PM25_LISMORE,PM25_LODDON PLAINS,PM25_MERIMBULA,PM25_MOOLAWATANA,PM25_MOREE,PM25_NARRANDERA,PM25_PARKES,PM25_POONCARIE,PM25_RAND,PM25_TEMORA,PM25_TIBOOBURRA,PM25_WAGGA WAGGA NORTH,PM25_WALGETT,PM25_WALPEUP,PM25_WERRIMULL,PM25_WEST WYALONG,PM25_WHITE CLIFFS,PM25_WYCHEPROOF,PM25_CAMMERAY,PM25_CATARACT RFS,PM25_KATOOMBA,PM25_KURRAJONG HEIGHTS,PM25_LIVERPOOL SWAQS,PM25_PORT KEMBLA,PM25_PORT KEMBLA STEELWORKS,PM25_WENTWORTH FALLS,PM25_KURRI KURRI,PM25_BOWRAL,PM25_BATEMANS BAY,PM25_COFFS HARBOUR,PM25_COFFS HARBOUR,PM25_COOMA,PM25_GRAFTON,PM25_LISMORE,PM25_MERIMBULA,PM25_PORT MACQUARIE,PM25_TAREE,PM25_ULLADULLA
2019-01-03 02:00:00+10:00,,,,,30.0527,34.2147,4.3697,38.3946,18.5926,5.2209,2.484,2.6542,2.3865,3.7339,1.1144,5.847,5.6439,5.5291,2.6721,3.432,4.1465,1.316,1.3804,0.528,0.7742,2.946,0.1984,1.7634,3.0314,0.5142,5.4431,3.4588,5.6897,3.9477,5.9396,1.6066,0.2506,1.398,1.1089,0.1802,0.8151,0.6685,0.1482,5.7478,5.984,1.4183,3.4568,1.8603,2.5522,2.4078,4.2999,2.7191,3.5091,1.1359,1.5054,2.9989,5.0523,3.9932,1.2062,5.7115,3.5722,0.8851,2.1977,3.8392,0.8747,0.8191,0.3192,3.3629,1.3026,2.3733,1.4001,5.5818,2.165,2.8378,1.8504,1.2022,5.2314,3.9327,1.1329,1.7778,4.4966,6.038,0.6621,5.9974,6.0354,1.4306,2.5686,2.3429,5.5745,0.6164,2.0813,3.4794,1.4932,1.3602,0.4859,5.703,0.8048,4.4376,3.8612,4.2377,4.4394,2.2247,3.9855,1.0827,4.4425,3.7657,1.218,3.62,5.4306,3.9374,3.2356,3.8917,5.4455,5.4845,1.2785,1.1858,5.8068,4.3596,2.1277,1.7941,0.1623,4.4184,4.9539,4.7481,0.8116,5.6654,3.3723,1.9356,2.4829,6.008,3.4053,0.3493,1.0077,2.9989,3.0458,4.557,5.4804,,,,,,,,,,,40,21,18,15,10,2,8,10,14,8,10,6,12,13,9,10,21,10,1,5,15,3,13,7,3,20,13,20,8,7,7,11,20,2,18,18,9,13,6,15,20,5,2,7,11,10,2,5,14,9,5,6,14,19,3,18,7,19,15,14,19,20,21,11,2,21,4,14,15,17,5,5,7,7,16,12,16,18,20,2,10,22,15,11,6,13,17,8,15,9,23,21,7,20,13,18,9,15,8,16,15,12,8,3,22,9,19,14,21,23,4,15,4,7,9,16,6,6,20,12,21,20,3,6,4,2,21,11,16,16
2019-01-03 03:00:00+10:00,,,,,33.3165,49.1409,7.0393,27.0073,15.7394,4.2369,4.6757,2.5364,2.2127,4.17,2.971,5.1874,3.2271,3.9185,4.5585,3.3105,4.2045,0.1501,3.7611,0.5514,4.4999,4.4462,3.4728,4.2502,4.8384,1.7512,0.2244,0.7382,5.3428,3.4606,3.4667,1.3151,4.6708,3.5359,4.2029,5.132,4.4423,5.3769,1.8054,1.1757,2.1743,4.3202,5.8407,2.6751,5.6481,1.7326,4.2958,3.0126,2.9491,4.4139,0.3919,5.4067,0.7161,3.3537,0.1373,4.0324,0.3419,2.705,1.0657,5.3037,3.7795,4.9202,3.246,1.3184,4.4075,2.525,2.4813,5.5434,1.8334,3.8312,2.7646,4.256,3.0355,4.3951,0.4316,2.8601,3.398,2.722,5.3824,4.1295,5.9658,1.8718,1.3889,4.8235,4.8574,5.9569,3.8597,2.7546,2.9957,2.3947,5.2732,1.2061,1.1241,4.6412,2.7793,3.6721,4.3642,3.6968,4.6297,4.36,4.8724,4.8421,1.1132,2.9157,0.112,5.4974,2.3181,2.2806,0.3515,0.25,0.4513,4.3274,0.9344,4.4537,1.327,5.4574,1.6448,3.7645,5.591,5.8253,1.1038,1.2943,5.9322,5.7175,2.7524,5.4724,4.7852,4.9235,2.8946,0.5935,5.8752,5.4733,2.0727,,,,,,,,,,,41,4,21,10,11,6,16,13,12,22,11,11,14,8,4,6,14,17,19,4,10,6,14,9,6,11,5,4,14,20,14,14,13,12,20,3,3,12,18,10,7,9,9,21,18,16,20,4,11,21,6,13,4,9,8,5,5,6,5,7,14,1,8,4,8,20,2,4,5,21,21,18,17,9,17,13,19,16,8,20,11,12,20,9,5,9,9,19,11,19,21,20,20,12,6,4,11,17,18,2,19,5,8,2,23,12,17,12,20,10,19,9,8,2,7,9,18,17,17,11,15,19,12,16,18,18,10,7,21,6
2019-01-03 04:00:00+10:00,,,,,3.3282,33.6248,49.5566,12.1873,8.5383,6.0194,4.3993,4.0844,3.8634,0.7779,0.1162,4.4253,5.74,3.3633,3.604,3.8142,4.9405,5.3169,1.0178,4.629,4.2086,4.2796,4.1908,2.9079,0.8005,0.42,0.9532,4.2614,3.7261,1.4297,5.6144,3.2467,2.3877,4.5833,1.3294,2.5892,1.4714,0.6836,0.2084,6.0664,0.8471,5.5318,2.6343,4.3205,2.5818,2.9492,1.052,1.1241,5.6108,0.735,2.3345,0.4961,5.8277,3.1376,1.8436,3.0567,2.1799,2.3798,6.0159,2.384,4.9093,1.7662,1.3306,3.7465,3.6747,2.4429,3.0027,1.8545,5.3197,2.7431,3.9945,4.8734,4.5339,1.4171,5.2963,2.7386,5.9228,2.7349,1.9428,0.8848,0.7767,0.7032,0.1691,5.4644,4.9254,3.0679,1.0895,1.9138,4.4597,2.9348,2.7836,0.3374,1.3818,3.6588,5.293,1.7471,1.6254,5.3814,1.0922,2.1241,1.545,0.1826,0.5144,4.0701,3.0818,2.5506,1.4726,2.6697,2.5235,5.5601,4.1564,1.6861,1.8313,2.4085,5.6391,2.4682,5.3419,3.5459,4.0384,0.6878,0.1659,2.7767,5.7079,3.9864,4.0303,1.0035,1.4221,4.2089,0.6223,1.5738,0.893,1.875,0.5169,,,,,,,,,,,42,3,18,4,19,6,15,4,22,4,21,12,9,12,10,8,1,2,7,11,11,21,17,23,1,12,16,5,20,13,13,4,8,23,22,12,22,21,8,12,2,21,4,7,12,15,5,22,7,14,3,14,2,19,15,6,7,17,15,18,11,20,1,15,10,11,22,9,2,10,16,11,11,9,7,8,19,15,6,1,22,9,19,9,10,15,15,16,4,13,13,16,6,13,2,22,21,3,16,8,15,13,20,3,2,15,2,3,7,3,13,22,13,14,15,13,11,22,17,1,12,23,4,15,7,7,5,21,9,16
2019-01-03 05:00:00+10:00,,,,,36.1487,23.6608,45.9961,13.5148,15.6214,4.6111,4.8702,5.3954,0.9799,3.2555,1.9633,1.3754,5.6412,4.9887,3.7577,3.7315,2.982,0.8945,3.4889,5.9903,4.524,5.9364,1.9957,3.1521,5.6921,4.5419,1.779,2.9366,4.8795,3.2613,1.8001,3.84,4.4317,4.1998,0.6938,2.3658,2.1947,0.5244,2.9543,4.1611,1.9747,0.3287,4.2953,1.387,5.0989,5.3694,2.6169,2.5826,1.0727,2.1765,5.3407,0.1457,5.0293,2.3699,1.6793,4.8797,0.2767,0.4502,4.1777,2.1048,3.3096,5.1015,0.5399,0.8151,2.7246,2.8255,4.2971,2.6539,5.7023,4.3346,1.0643,2.4443,2.9451,2.9642,0.9963,3.63,1.2355,5.25,2.2098,0.8354,0.1806,1.7046,2.4152,5.8,1.1661,5.1469,5.5004,4.4314,5.1524,0.4115,3.3761,1.548,4.7102,4.4168,1.2633,3.4257,0.2261,2.1061,5.7039,5.7308,3.3647,2.2697,4.16,2.2369,3.6814,1.2147,1.8023,4.1863,2.8029,4.1278,2.0447,3.1068,1.7734,4.172,5.9854,3.3069,2.9114,3.1085,5.9542,5.3,4.2624,3.473,1.5321,3.028,1.5885,2.5693,6.0777,1.4103,0.3919,3.0516,4.4201,3.2705,4.6536,,,,,,,,,,,43,23,6,4,19,14,22,21,5,14,15,12,22,21,23,6,22,16,4,5,13,17,6,5,7,15,20,22,21,3,18,20,13,14,21,5,20,16,19,12,9,9,22,22,6,2,15,2,18,20,3,9,18,6,7,23,17,13,8,21,6,11,10,22,9,19,14,18,22,14,11,11,13,7,21,20,16,9,8,13,15,4,2,12,3,2,7,14,18,8,11,22,6,3,16,9,8,22,15,22,8,5,21,12,21,15,13,4,15,17,14,20,11,18,14,2,6,7,20,8,22,2,14,5,9,16,6,18,12,11
2019-01-03 06:00:00+10:00,,,,,33.3243,22.5571,10.7174,32.534,48.475,2.2933,5.0146,2.8475,3.9142,3.2484,0.5021,2.5435,5.1967,0.1328,0.1454,4.5258,5.7413,3.5005,5.426,2.9745,4.2682,3.3187,6.0468,5.4054,4.7266,2.3521,4.9652,2.6267,1.841,0.255,6.0943,3.8641,3.0995,5.4561,3.6116,3.413,4.7509,1.2369,5.1674,1.4198,3.4915,3.6546,2.9247,2.8617,4.3035,4.1716,0.7704,1.7251,5.9805,0.4998,4.9595,4.2013,2.0623,0.5399,5.4302,4.6946,1.8104,5.5946,4.8367,4.8667,1.2257,3.8474,0.19,2.7402,1.4362,1.6113,0.862,4.8464,5.9176,2.3748,0.1567,3.9665,5.0704,2.9577,5.5936,0.5654,3.8185,5.1069,2.7555,1.2935,5.9826,2.8754,5.3888,3.7185,1.6291,5.9136,1.7831,5.0673,0.8229,4.5677,0.7353,4.4434,4.6809,6.078,6.0315,0.9755,0.5697,4.4046,4.6725,2.2392,3.3768,1.9476,4.3116,1.5992,4.7122,3.7683,3.4511,1.0906,2.8186,0.5023,3.5112,3.8137,1.6489,1.8048,1.8447,1.6006,2.9195,0.7018,3.8928,3.915,0.1605,3.7897,3.6379,4.1014,5.7783,2.669,2.9396,3.4702,3.5796,1.2911,3.1745,1.7453,2.7121,,,,,,,,,,,44,10,14,20,14,8,4,9,14,5,21,15,21,6,15,11,21,17,1,21,20,19,13,13,10,2,15,22,20,12,17,14,9,20,22,4,21,2,23,10,13,20,8,20,20,12,21,19,12,19,15,14,15,8,12,14,16,8,5,6,4,10,4,4,9,2,9,21,11,20,9,12,6,6,15,17,8,21,12,9,20,15,18,8,21,14,12,18,15,1,10,6,16,9,18,2,3,2,20,12,18,13,1,15,14,12,2,4,23,8,15,7,21,2,18,10,19,9,12,5,19,5,19,9,13,3,12,20,5,9
2019-01-03 07:00:00+10:00,,,,,13.7801,15.9626,39.0646,25.0377,17.5808,5.8556,2.7431,4.1154,5.9917,3.6796,4.9224,2.9217,2.5069,3.125,3.8983,0.19,0.5069,3.2759,0.9079,0.631,3.2049,3.6441,0.2542,3.186,3.9006,4.8708,1.3477,1.4461,3.7778,0.6298,1.8876,1.8063,4.9997,0.3484,0.1529,3.2894,4.3211,2.4757,3.827,0.121,5.8149,4.12,3.9565,1.7592,0.8127,5.1856,1.2461,2.9581,1.5733,2.8262,1.4203,2.3349,3.1517,6.0356,3.4822,4.0928,0.4263,2.5821,3.9361,5.1556,1.2362,3.1029,3.3718,2.4903,1.8781,5.6104,0.2404,1.3077,0.4727,5.1333,3.5303,0.789,1.1117,4.8696,1.1184,5.8286,1.6932,4.5609,4.5034,5.8034,5.4047,4.7041,0.9235,0.8625,3.5658,3.7914,5.8219,3.0269,2.6033,5.5718,3.949,4.9266,2.4635,5.7508,0.2966,0.5936,0.9554,3.2714,2.6978,4.6117,2.9913,4.1603,2.9045,5.0319,0.251,5.6127,2.7741,4.8153,2.0583,4.1436,5.6632,4.0752,4.8654,5.9519,0.9417,0.8977,2.1801,0.2731,1.1211,0.624,2.8502,5.551,0.1813,1.881,1.2118,1.1721,4.3387,1.252,5.4481,1.3822,5.8754,0.7444,5.438,,,,,,,,,,,45,6,17,3,12,16,17,13,17,17,5,2,22,20,19,7,13,3,12,8,19,21,11,19,2,17,11,17,4,12,23,3,5,6,22,5,16,18,7,17,9,3,8,13,12,9,13,7,2,23,3,1,3,13,11,14,10,10,6,15,9,10,12,7,15,9,18,9,2,5,13,20,13,14,3,13,8,11,11,3,15,8,15,5,12,18,22,5,14,4,19,2,10,10,4,8,7,12,22,22,2,11,18,21,5,19,23,9,4,17,3,23,17,7,7,9,10,11,12,5,2,13,21,22,4,19,4,3,8,9
2019-01-03 08:00:00+10:00,,,,,5.6788,0.5968,11.3279,25.159,19.0922,2.9885,5.3352,4.4923,4.4572,5.435,3.8648,4.3876,5.2409,2.1239,5.5748,0.8114,4.1599,3.0601,2.8834,3.6859,5.0937,4.3704,5.6254,2.7551,4.2142,2.3593,2.2159,2.5872,2.0382,4.4981,4.2038,4.3563,0.1334,1.3757,1.3832,2.4507,1.7585,5.8407,3.5192,1.1696,3.4683,2.0617,4.4786,1.2717,5.9933,2.8926,1.8046,6.0991,2.0788,4.0766,3.0617,5.2125,3.4396,2.1994,5.9272,2.606,4.4496,4.3606,3.5288,4.8575,5.8131,0.2996,0.8469,3.7511,2.6749,4.007,0.829,5.1499,5.3875,3.066,3.4302,5.9726,4.2838,0.9683,1.1242,1.9638,2.7851,1.4176,1.6711,1.6457,4.7533,3.6044,1.7045,1.2462,5.5137,4.6142,4.1172,2.1734,3.9541,4.3682,1.2677,4.3396,5.9743,1.2915,5.7926,4.6618,4.8482,4.7606,2.5332,3.9792,3.3257,1.4342,3.6032,0.6583,1.1111,3.7718,2.7714,2.5965,3.2686,3.4887,4.6464,0.7867,4.8428,4.6422,5.1678,0.8492,2.2339,5.0309,5.3028,4.7434,4.9915,5.0852,5.6728,0.2252,3.8602,5.8022,3.2724,2.0407,5.0448,3.9215,0.2194,3.3624,5.0746,,,,,,,,,,,46,7,12,13,11,4,17,8,9,17,3,7,21,5,21,9,7,7,17,23,19,2,22,18,14,18,7,7,2,21,1,10,17,21,19,14,9,12,2,7,16,4,18,10,14,17,5,14,5,2,16,22,5,1,19,3,8,19,23,11,7,8,5,19,10,22,14,22,5,6,8,1,20,19,8,14,18,11,11,15,22,20,5,12,14,22,7,12,16,17,20,4,10,3,16,18,21,17,3,15,12,11,9,18,12,3,9,11,15,11,4,20,9,5,4,13,21,11,4,6,8,8,22,13,5,16,12,8,18,10
2019-01-03 09:00:00+10:00,,,,,29.406,31.636,40.6767,15.5595,21.3309,3.1019,3.9168,5.7446,3.5125,2.5933,4.6857,5.1113,3.6587,3.4069,2.7966,4.1414,1.9894,1.8031,4.4557,2.4103,1.9147,5.8068,1.3108,5.6988,1.9336,4.7245,0.2093,1.9931,4.6948,1.7079,5.9407,3.1898,0.1315,3.1498,2.4185,3.2522,4.3691,4.6568,2.6849,1.5765,4.4523,3.7166,2.6735,3.8078,3.1544,0.2461,1.5767,3.292,2.4426,1.4571,0.731,0.5604,5.0066,5.6593,4.8725,1.2955,2.3172,1.4179,2.4567,0.2957,5.8619,0.5472,4.8035,2.0971,2.2368,1.6612,3.7681,0.8452,2.2486,1.5928,0.2033,0.9755,2.8796,1.1749,4.5753,3.6509,1.8014,5.3425,1.0331,4.5688,0.348,1.7581,2.347,5.022,0.2548,3.6905,1.9873,0.263,1.0463,5.9207,1.4594,1.8478,3.4763,4.0603,1.1453,3.5569,0.4521,0.6961,0.5741,3.3494,3.6966,3.9942,4.3337,1.961,1.1154,0.1828,4.9183,5.8005,3.2609,4.6567,4.1076,4.8684,2.9739,6.0326,3.684,2.1951,1.7065,2.3506,2.2224,2.2825,4.7594,1.6859,2.7312,6.0357,4.5548,0.8665,5.7828,0.6673,5.0613,1.9175,2.8799,3.5516,5.2148,,,,,,,,,,,47,13,11,15,14,11,8,12,16,15,13,10,18,9,11,11,22,10,4,13,20,6,12,10,8,12,8,20,8,18,5,3,1,3,17,5,23,4,8,4,20,5,21,11,6,7,19,17,21,7,22,18,3,18,13,5,4,22,22,8,16,20,19,10,14,22,18,17,18,10,23,2,9,5,12,11,19,19,18,9,13,8,8,22,20,19,16,15,14,8,13,6,2,16,6,5,19,3,19,16,12,10,14,13,14,19,11,4,22,12,3,11,21,16,19,4,2,18,14,16,1,14,9,17,15,20,6,22,6,21
2019-01-03 10:00:00+10:00,,,,,16.0162,30.2163,22.1272,47.0431,20.3704,0.8644,4.8937,3.0991,1.6047,3.598,3.8071,5.7287,2.6286,1.2989,4.9043,1.2189,4.7277,3.2684,5.6763,3.8796,2.7216,5.8892,0.7629,1.0869,5.4051,5.3676,5.2668,1.3635,2.6887,2.2533,1.2272,2.0913,3.1125,5.7776,4.7352,2.5011,5.3259,2.3349,4.9143,0.7232,1.0434,3.7648,0.3147,5.3793,3.2622,5.7406,5.9812,3.254,0.543,0.6262,5.894,2.9569,4.0634,2.3171,4.0601,3.0608,5.9957,2.5374,4.3044,3.6437,5.1334,5.9923,0.5821,5.8182,3.5121,3.2731,6.0181,3.33,4.4792,5.9244,1.6227,0.4892,3.8617,3.0557,5.9522,4.2365,3.3068,2.7235,1.9498,5.9777,6.0049,4.057,5.8547,1.442,0.5724,5.7896,4.5362,5.0984,2.2762,0.3876,0.6952,1.877,1.2853,1.1638,0.6669,0.5952,0.3429,5.0647,3.7564,5.527,2.5451,3.722,1.2016,4.691,3.5452,1.258,5.6932,4.2015,3.5329,3.337,1.4012,0.7689,2.2261,3.935,2.8045,1.9354,1.328,4.9176,3.7225,2.296,0.3189,5.1606,2.0708,1.0047,3.4936,3.7572,5.0582,3.3629,1.7489,0.7762,4.0951,1.3675,5.5004,,,,,,,,,,,48,22,15,11,8,12,18,16,16,3,10,21,15,23,20,17,16,10,5,21,3,3,9,15,20,21,17,16,22,12,23,15,17,9,14,11,9,5,7,6,3,12,13,20,19,21,10,8,4,15,10,21,21,21,9,18,21,4,2,21,15,10,22,12,21,10,23,4,15,2,17,4,13,7,11,17,20,21,23,14,6,12,5,21,11,6,14,18,6,9,19,4,3,9,4,8,19,14,17,6,7,17,13,17,9,3,10,9,4,14,13,10,17,18,6,12,22,14,21,16,7,1,10,17,20,21,5,20,9,19
2019-01-03 11:00:00+10:00,,,,,49.2621,30.6496,21.4843,39.3089,24.8719,1.7242,5.1129,1.1482,2.3439,2.2425,3.1837,4.2147,3.438,5.6314,5.2925,1.7573,1.2005,1.1097,0.6623,4.6212,4.7416,3.9774,0.5838,5.1999,5.12,2.7993,4.8523,1.2155,1.3229,3.9138,1.8395,5.5555,5.1202,1.4451,6.0996,3.636,5.9415,3.1988,4.5215,0.7801,5.7888,0.6456,0.6237,3.7407,3.4143,0.8824,1.2331,1.3904,5.1799,3.6659,0.5654,5.5211,2.8516,2.2895,2.2511,1.2854,2.5686,5.4792,0.327,3.6929,0.685,2.1203,5.1724,2.8537,4.1713,2.6875,5.5559,2.8319,6.0131,4.3949,3.1211,4.2736,5.4443,0.1295,1.359,2.4074,6.0877,5.4288,1.5199,0.2493,0.2765,0.2494,0.4776,0.4276,3.1031,4.4271,3.1646,5.5918,1.9622,2.5778,0.1588,5.4534,1.1842,3.5994,1.3711,5.3506,5.8245,0.3368,4.8089,0.3436,4.0818,5.1742,5.7482,5.3147,4.6344,4.7231,3.0463,2.7653,2.9985,5.0968,6.0802,5.4838,4.3826,1.151,2.465,3.7593,4.38,5.3748,3.4309,1.8743,4.7774,5.7453,5.3508,4.5479,6.0525,1.0849,2.0375,1.8522,4.3263,2.6979,2.51,3.1622,2.2944,,,,,,,,,,,49,16,15,3,8,4,21,17,22,14,22,12,22,12,5,2,10,18,11,21,3,4,13,16,1,6,10,14,22,9,3,5,8,21,18,11,19,15,3,4,16,15,7,2,20,1,10,4,13,13,16,4,20,20,17,18,7,17,7,22,5,18,1,12,11,18,15,17,5,2,10,18,12,12,16,19,8,13,8,21,10,17,9,5,20,18,10,2,17,15,6,14,17,18,2,23,4,20,5,20,18,18,22,21,17,19,19,21,2,19,10,9,20,22,5,12,19,15,12,6,5,17,14,4,3,17,2,13,7,19
2019-01-03 12:00:00+10:00,,,,,45.3759,18.2845,49.4064,42.9465,35.5124,3.3563,5.2644,0.1671,0.5721,0.5018,2.308,5.7111,5.057,2.0126,5.7082,2.6564,5.7253,0.2503,0.7156,2.5125,2.3922,4.971,4.1052,0.9654,1.8042,4.447,3.4964,6.0436,0.3193,4.3947,4.2887,2.5712,1.0377,0.4663,0.2104,5.5745,1.8054,4.591,4.4735,4.7474,0.8079,4.9905,0.3196,1.0398,2.4574,3.8757,4.4959,5.2618,3.4068,3.2456,0.8217,5.8463,0.9149,5.8888,1.4339,2.9723,2.8107,3.781,5.391,1.0067,3.4437,2.5441,0.8935,4.4562,2.6998,4.7794,2.9163,0.4541,3.6685,3.2745,0.3772,5.7487,1.1435,1.3556,1.3,0.4289,2.0964,4.7961,3.0985,0.272,1.2096,3.6718,1.7671,1.8594,4.5824,2.1333,5.3363,0.3539,4.8038,0.7456,6.0766,1.9265,1.8784,5.9145,2.4022,4.3055,1.3123,3.2287,4.0995,0.69,4.4456,3.3036,6.0649,0.2268,3.625,1.0928,0.7167,2.2527,4.8621,4.4997,2.5622,2.6067,2.1022,3.6004,2.4632,4.594,0.331,4.9764,1.9798,5.2297,0.6049,0.9046,3.7726,0.5387,0.9849,5.4291,1.2007,0.4243,3.7105,2.2434,5.8666,1.3093,2.749,,,,,,,,,,,50,2,18,16,2,14,17,5,13,13,12,18,20,6,22,18,15,22,19,10,23,10,19,5,5,3,2,17,4,18,5,11,6,10,21,2,21,6,8,21,3,8,22,13,9,3,8,5,16,1,21,18,11,12,21,17,11,15,23,18,9,1,19,17,15,13,7,10,7,20,7,23,12,11,12,5,2,10,18,10,16,2,7,10,5,4,22,2,15,9,16,11,23,18,9,2,4,20,18,20,22,13,8,2,6,9,14,22,14,7,9,12,20,20,17,15,18,15,12,3,22,5,16,17,2,9,1,2,6,6
